,name,desc,score,c_score,price,category,accessibility,schedule,web,search_parameters,phone,address,lat,lon
70,Discoteca Extreme Music - Balcones,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Consumo en el lugar

Entrega a domicilio

Para llevar
    Aspectos destacados

Asientos en la terraza

Buenos cócteles

Karaoke

Presentaciones en vivo
    Qué ofrece

Alcohol

Bebidas en hora feliz

Bebidas fuertes

Cerveza

Cócteles

Lugar para bailar
    Opciones del local

Espacio con asientos
    Servicios

Sanitario

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Grupos
    Planificación

Se aceptan reservas
    Pagos

Tarjetas de débito
    Estacionamiento

Hay suficiente espacio

Estacionamiento gratuito

Estacionamiento gratuito en la calle

Garage de stacionamiento gratuito",4.3,603.0,$,Discoteca,No accesible con silla de ruedas,"12 pm.,6 .",http://www.extrememmusic.co/,Comuna La Candelaria Discotecas,312 7055795 ,"A una cuadra del centro comercial Aventura, Cra. 55 #64-84, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2628485,-75.5682397
71,DISCOTECA BALCONES DE LA PLAYA,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Consumo en el lugar

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles

Karaoke

Música en vivo

Presentaciones en vivo
    Qué ofrece

Alcohol

Bebidas en hora feliz

Bebidas fuertes

Cerveza

Cócteles

Comida

Lugar para bailar
    Opciones del local

Espacio con asientos
    Servicios

Sanitario

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito",4.1,441.0,$$,Discoteca,No accesible con silla de ruedas,"3 pm.,6 .",,Comuna La Candelaria Discotecas,313 6308568 ,"Cl. 52 #46-22 L.203, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2494355,-75.5650184
72,Discoteca La Parranda de la Playa,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Consumo en el lugar

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles

Música en vivo

Presentaciones en vivo
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Comida

Vino
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas",4.2,132.0,$$,Discoteca,No accesible con silla de ruedas,"3 pm.,6 .",,Comuna La Candelaria Discotecas,45123047 ,"Cl. 52 #45 - 14, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2489776,-75.5637396
73,Discoteca Lotus,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas",4.5,118.0,,Club de baile,No accesible con silla de ruedas,"6 pm.,6 .",https://discotecalotus.com/,Comuna La Candelaria Discotecas,310 5654197 ,"Cl. 53 #43-38, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2493815,-75.5623713
74,Discoteca Juninazo,"Información  Opciones de servicio

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos",4.4,18.0,,Discoteca,,,,Comuna La Candelaria Discotecas,15119068 ,"51, Cra. 49 #52, La Candelaria, Medellín, Antioquia",6.2504671,-75.5662258
75,Discoteca Patio Bonito,"Información  Opciones de servicio

Entrega a domicilio

Para llevar
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas",4.2,13.0,,Discoteca,,,,Comuna La Candelaria Discotecas,45134714 ,"Cra. 49 #52-27 Local 2, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2504709,-75.5662254
76,Vaqueros Discoteca-Bar,"Información  Accesibilidad

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles

Karaoke
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Lugar para bailar

Vino
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito",4.3,263.0,$$,Bar,,"6 pm.,6 .",https://www.vaqueros.com.co/,Comuna La Candelaria Discotecas,323 3321909 ,"Cra. 40 #52-41, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2479903,-75.5597
77,El Club del Jazz,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Consumo en el lugar

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles

Música en vivo

Presentaciones en vivo
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Comida

Comida en el bar

Vino
    Servicios

Restaurante

Sanitario

Tiene bar

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se requieren reservas

Se aceptan reservas
    Pagos

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Estacionamiento

Hay suficiente espacio

Estacionamiento pagado",4.8,162.0,$$,Club de jazz,No accesible con silla de ruedas,"6 pm.,6 .",http://elclubdeljazz.com/,Comuna La Candelaria Discotecas,324 5212006 ,"Cl. 54 #45-11, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.250561,-75.5625024
78,la 70,"Información  Opciones de servicio

Consumo en el lugar
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de débito

Tarjetas de crédito",4.6,44.0,,Club nocturno,,,,Comuna La Candelaria Discotecas,,"La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2476376,-75.5658153
79,Discoteca Viejos Verdes,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Consumo en el lugar

Entrega a domicilio

Para llevar
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Comida
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas",4.5,87.0,$$,Discoteca,No accesible con silla de ruedas,,,Comuna La Candelaria Discotecas,301 5631440 ,"Cl. 55 #4356, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2511056,-75.561557
80,El Timbalero Salsa -Bar,"Información  Accesibilidad

Sanitarios accesibles para personas en silla de ruedas

Entrada accesible para personas en silla de ruedas
    Opciones de servicio

Para llevar

Consumo en el lugar

Entrega a domicilio
    Aspectos destacados

Buenos cócteles

Deportes

Karaoke

Música en vivo

Presentaciones en vivo
    Qué ofrece

Alcohol

Bebidas en hora feliz

Bebidas fuertes

Cerveza

Cócteles

Comida

Lugar para bailar

Vino
    Opciones del local

Se permiten alimentos de otro lugar

Espacio con asientos
    Servicios

Sanitario

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Espacio seguro para personas transgénero

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC",4.3,318.0,$ 20.000-30.000,Bar,No accesible con silla de ruedas,"6 pm.,6 .",http://www.facebook.com/El-Timbalero-Bar,Comuna La Candelaria Discotecas,312 8169540 ,"Cl. 66a #55-116, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2640612,-75.5686403
81,Discoteca Amarna,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Consumo en el lugar

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles

Karaoke

Música en vivo

Presentaciones en vivo
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Comida

Comida en el bar

Lugar para bailar

Vino
    Opciones del local

Espacio con asientos
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito",4.6,1016.0,$$,Discoteca,No accesible con silla de ruedas,,https://www.amarnaunica.com/,Comuna La Candelaria Discotecas,305 4506505 ,"Cra 43G #27-10, El Poblado, Medellín, El Poblado, Medellín, Antioquia",6.227298,-75.5715171
82,Luna Lunera Night Club,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Entrega a domicilio

Consumo en el lugar

Para llevar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Comida

Lugar para bailar

Vino
    Opciones del local

Espacio con asientos
    Servicios

Sanitario

Sanitarios unisex

Wi-Fi

Tiene Wi-Fi gratis
    Ambiente

Agradable

Informal
    Público usual

Amigable con LGBTQ+

Grupos
    Pagos

Cheques

Pagos con dispositivos móviles mediante NFC

Tarjetas de débito",3.8,293.0,Más de $100 K,Club nocturno,Accesible con silla de ruedas,"6 .,None",https://lunalunera.co/,Comuna La Candelaria Discotecas,310 5290783 ,"Av. 33 #63b - 221, Medellín, Belén, Medellín, Antioquia",6.2392718,-75.5818535
83,Fase II,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Consumo en el lugar

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Comida

Lugar para bailar

Vino
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito",4.0,209.0,Más de $100 K,Club nocturno,Accesible con silla de ruedas,"9 pm.,6 .",http://www.clubfasedos.com/,Comuna La Candelaria Discotecas,310 3808366 ,"Cra. 44 #30-27, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2303859,-75.570915
84,Cinemas Procinal Centro Comercial Aventura,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Aspectos destacados

Películas 3D
    Qué ofrece

Comida
    Servicios

Restaurante
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.5,5892.0,,Cine,Accesible con silla de ruedas,,http://www.procinal.com/,Comuna La Candelaria Cines,44442244 ,"#65- a, Cra. 55 #65172, Bombona II, Medellín, Antioquia",6.2638889,-75.5672222
85,Cinemas Royal Films Bosque Plaza,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Aspectos destacados

Películas 3D
    Qué ofrece

Comida

Juegos de arcade
    Servicios

Restaurante
    Público usual

Recomendable para ir en familia
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.3,1486.0,,Cine,Accesible con silla de ruedas,"12 pm.,6 .",http://www.royal-films.com/,Comuna La Candelaria Cines,4605 1587 ,"Calle 73 #51D-71 Centro Comercial Bosque Plaza, Medellín, Antioquia",6.2688423,-75.5652786
86,Cinemas Procinal,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Aspectos destacados

Películas 3D
    Qué ofrece

Comida
    Servicios

Restaurante
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.5,11402.0,,Cine,Accesible con silla de ruedas,"12 pm.,9 pm.",http://www.procinal.com.co/,Comuna La Candelaria Cines,312 8924981 ,"Cl. 71 #65 150, El Progreso, Medellín, Castilla, Medellín, Antioquia",6.2709874,-75.5768982
87,Cinemas Procinal CC La Central,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Aspectos destacados

Películas 3D
    Qué ofrece

Comida

Juegos de arcade
    Servicios

Restaurante
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.6,4584.0,,Cine,Accesible con silla de ruedas,"12 pm.,6 .",http://www.procinal.com.co/,Comuna La Candelaria Cines,,"El Vergel, Medellín, Buenos Aires, Medellín, Antioquia",6.2386817,-75.5476379
88,Cine Centro Colombo Americano,"Información  Qué ofrece

Comida
    Servicios

Restaurante
    Menores

Ideal para ir con niños",4.7,46.0,,Cine,,"3 pm.,6 .",https://colomboworld.com/cultura/cine/,Comuna La Candelaria Cines,2040404 ,"Cra. 45 #53-38, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2499794,-75.5626647
89,Casa Solaris,"Información  Menores

Ideal para ir con niños",4.3,22.0,,Cine,,,,Comuna La Candelaria Cines,,"Cra. 49 #61-70, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2579464,-75.5616235
90,Cinemas Royal Films-Premium Plaza,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Aspectos destacados

Películas 3D
    Qué ofrece

Comida
    Servicios

Asientos de estadio

Restaurante

Sanitario
    Público usual

Recomendable para ir en familia
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.3,3877.0,,Cine,Accesible con silla de ruedas,"12 pm.,6 .",https://www.royal-films.com/,Comuna La Candelaria Cines,,"El Poblado #43A Centro Comercial Premium Plaza, Medellín, Antioquia",6.22931,-75.5699438
91,Teatro Pablo Tobón Uribe,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Aspectos destacados

Presentaciones en vivo
    Servicios

Restaurante
    Pagos

Cheques

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.7,10286.0,,Teatro,Accesible con silla de ruedas,,https://www.teatropablotobon.com/,Comuna La Candelaria Teatros,(604) 2397500 ,"Cra. 40 #51-24, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2475553,-75.5593819
92,Pequeño Teatro de Medellín,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas
    Aspectos destacados

Presentaciones en vivo
    Servicios

Sanitario
    Pagos

Solo dinero en efectivo
    Menores

Ideal para ir con niños",4.8,4444.0,,Teatro,Accesible con silla de ruedas,"9 .,9 pm.",http://www.pequenoteatro.com/,Comuna La Candelaria Teatros,(604) 4807740 ,"Cra. 42 #50A-12, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2475208,-75.5616535
93,Teatro Popular de Medellín,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Sanitario
    Menores

Ideal para ir con niños",4.8,518.0,,Teatro,Accesible con silla de ruedas,"9 .,9 pm.",http://www.teatropopulardemedellin.com/,Comuna La Candelaria Teatros,45574964 ,"Calle 48 # 41 13, Bomboná No.1, Medellín, Antioquia",6.2445256,-75.5624274
94,la Sucursal Teatro,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas
    Aspectos destacados

Música en vivo

Presentaciones en vivo
    Servicios

Sanitario

Restaurante
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas",4.6,114.0,$ 30.000-40.000,Café teatro,,"12 .,None",,Comuna La Candelaria Teatros,317 4620095 ,"Cl. 54 #42-44, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2498352,-75.5608826
95,Teatro Matacandelas,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Aspectos destacados

Presentaciones en vivo
    Servicios

Sanitario

Wi-Fi

Tiene Wi-Fi gratis

Restaurante
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Recomendable para ir en familia
    Menores

Actividades para niños

Ideal para ir con niños",4.8,1747.0,,Teatro,Accesible con silla de ruedas,,http://www.matacandelas.com/,Comuna La Candelaria Teatros,350 2151100 ,"Cl. 47 #4347, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2444759,-75.5646837
96,Casa del Teatro y Biblioteca Gilberto Martínez,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños",4.8,50.0,,Teatro,Accesible con silla de ruedas,,https://casadelteatro.org.co/,Comuna La Candelaria Teatros,319 7297209 ,"Cl. 59 #50A-25, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2573382,-75.5648439
97,Teatro Prado de El Águila Descalza,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Servicios en el lugar
    Aspectos destacados

Presentaciones en vivo
    Servicios

Restaurante

Sanitario
    Público usual

Recomendable para ir en familia
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito",4.8,3456.0,,Teatro,Accesible con silla de ruedas,,https://www.aguiladescalza.com.co/,Comuna La Candelaria Teatros,324 5273770 ,"Cra. 45D #59-1, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2547645,-75.5605567
98,TEATRO Oficina Central de los Sueños,"Información  Accesibilidad

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Restaurante
    Menores

Ideal para ir con niños",4.8,256.0,,Teatro,,,http://www.teatrooficinacentral.com/,Comuna La Candelaria Teatros,42394179 ,"Entre Calle, Cra. 43 #52-50 53 y 52, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2489387,-75.5621816
99,Teatriados Artes Escénicas en Medellín,"Información  Accesibilidad

Estacionamiento accesible para personas en silla de ruedas",4.6,234.0,,Teatro,,,,Comuna La Candelaria Teatros,301 4324439 ,"Cl. 61 # 49-51, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2577778,-75.5625
100,Teatro Casa Clown,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Restaurante
    Menores

Ideal para ir con niños",4.7,486.0,,Teatro,Accesible con silla de ruedas,"9 .,6 pm.",https://www.facebook.com/teatrocasaclown,Comuna La Candelaria Teatros,42059347 ,"Cra. 42 #44-46, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2426276,-75.5638046
101,TEATRO EL TRUEQUE,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños",4.7,402.0,,Teatro,Accesible con silla de ruedas,,https://teatroeltrueque.wixsite.com/teatro-el-trueque,Comuna La Candelaria Teatros,45574803 ,"Cra. 42A #48-53, Centro, Medellín, La Candelaria, Medellín, Antioquia",6.2456392,-75.5631005
102,Corporación Ateneo Porfirio Barba Jacob,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Sanitarios unisex
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de débito

Tarjetas de crédito",4.6,1070.0,,Teatro,No accesible con silla de ruedas,"9 .,12 pm.",http://ateneomedellin.com/,Comuna La Candelaria Teatros,318 2690539 ,"Cl. 47 #42-38, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2444909,-75.5633902
103,Teatro Metropolitano José Gutiérrez Gómez,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Aspectos destacados

Presentaciones en vivo
    Servicios

Restaurante
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.8,6615.0,,Teatro,Accesible con silla de ruedas,,http://www.teatrometropolitano.com/,Comuna La Candelaria Teatros,42324597 ,"Cl. 41 # 57 - 30, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2430224,-75.5774573
104,Corporación Cultural AGITÉ,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Aspectos destacados

Presentaciones en vivo
    Menores

Ideal para ir con niños",4.8,112.0,,Teatro,Accesible con silla de ruedas,,http://www.agiteteatro.com/,Comuna La Candelaria Teatros,(604) 4237030 ,"Cl. 52 #39A-30, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2480882,-75.5594039
105,Jardin Infantil El Triangulo,"Reseñas
5
4
3
2
1
4,9
53 reseñas
  
Escribir una reseña
  

Ordenar
Todas
feliz
12
calidad
5
responsables
5
triángulo
4
mi hija
3
bendición
3
divertirse
2
formación
2
metodología
2
institución
2",4.9,53.0,,Guardería,,,,Comuna La Candelaria Jardines,313 7076486 ,"Cl. 55 #41-66, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2502065,-75.5601238
106,JARDIN SALAS CUNA GOTA DE LECHE MEDELLIN,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas",4.8,20.0,,Jardín de infancia,Accesible con silla de ruedas,,,Comuna La Candelaria Jardines,42177224 ,"Cra. 40 #50A-23, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2465412,-75.560263
107,Jardín Infantil Mágico Universo,"Reseñas
5
4
3
2
1
3,5
6 reseñas
  
Escribir una reseña
  

Ordenar",3.5,6.0,,Guardería,,,https://mipreescolar.com/JARDIN-INFANTIL-M%C3%81GICO-UNIVERSO-Ubicado-en-Medell%C3%ADn---Bost%C3%B3n---Centro-mi-preescolar-preescolares-guarderias-jardinesinfantiles-mipreescolar-miprescolar-instituciones-centros-educativos.html,Comuna La Candelaria Jardines,42326014 ,"Cra. 43a #4323, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2424692,-75.5660035
108,Floristería Jardines del Prado,"Información  Opciones de servicio

Entrega a domicilio

Retiro en tienda

Entrega el mismo día",5.0,9.0,,Floristería,,"6 .,12 .",,Comuna La Candelaria Jardines,300 2037677 ,"Cl. 61 #23, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.259629,-75.5665989
109,Jardines del Renacer,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas",5.0,11.0,,Funeraria,Accesible con silla de ruedas,,http://www.jardinesdelrenacer.com/,Comuna La Candelaria Jardines,(604) 4310645 ,"Cra. 51D #61-88, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2603245,-75.5658217
110,Hogar Infantil Camilo Torres,"Reseñas
5
4
3
2
1
4,0
4 reseñas
  
Escribir una reseña
  

Ordenar",4.0,4.0,,Guardería,,,,Comuna La Candelaria Jardines,,"Cra. 47 #63a2, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.25862,-75.5593088
111,Guardería y Preescolar El Árbol de Colores,"Reseñas
5
4
3
2
1
4,3
6 reseñas
  
Escribir una reseña
  

Ordenar
Todas
números
2
profesionales
2
felices
2",4.3,6.0,,Guardería,,,,Comuna La Candelaria Jardines,42544949 ,"Cl. 57 #3833, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2497082,-75.5566913
112,Buen Comienzo La Candelaria,,,,,Jardín de infancia,,,,Comuna La Candelaria Jardines,,"Cl. 52 #52-43, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2524227,-75.5691311
113,PAN Centro - Buen Comienzo,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas",5.0,3.0,,Jardín de infancia,No accesible con silla de ruedas,,,Comuna La Candelaria Jardines,,"Cra. 43 #46-24, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2437107,-75.5643691
114,Jardín Botánico de Medellín,"Información  Jardín botánico con variedad de especies vegetales, exhibiciones educativas y un mariposario.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Servicios en el lugar
    Actividades

Senderismo
    Servicios

Sanitario

Sanitario público
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero
    Menores

Actividades para niños

Es recomendable para cumpleaños infantiles

Ideal para ir con niños

Rutas de senderismo adecuadas para niños
    Mascotas

Se permiten perros",4.7,41763.0,,Jardín botánico,Accesible con silla de ruedas,,http://www.botanicomedellin.org/,Comuna La Candelaria Jardines,(604) 4445500 ,"Cl. 73 #51d-14, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia",6.2704739,-75.5635646
115,Museo de Antioquia,"Información  Muestra de arte histórico con artistas nacionales como Fernando Botero y Pedro Nel Gómez y más.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Servicios en el lugar
    Servicios

Restaurante

Sanitario
    Menores

Ideal para ir con niños
    Estacionamiento

Estacionamiento pagado

Garage de estacionamiento pagado",4.7,8361.0,,Museo de arte,Accesible con silla de ruedas,"12 pm.,6 pm.",https://museodeantioquia.co/,Comuna La Candelaria Museos,(604) 2513636 ,"Cl. 52 #52-43, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2524227,-75.5691311
116,Museo Casa de la Memoria,"Información  Museo solemne con exposiciones en las que ofrecen diversas perspectivas de las guerras y los conflictos armados de Colombia.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas

Alquiler de sillas de ruedas
    Aspectos destacados

Presentaciones en vivo
    Servicios

Sanitario

Wi-Fi

Tiene Wi-Fi gratis

Restaurante
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Recomendable para ir en familia
    Menores

Ideal para ir con niños",4.6,6251.0,,Museo,Accesible con silla de ruedas,"12 pm.,6 pm.",https://www.museocasadelamemoria.gov.co/,Comuna La Candelaria Museos,(604) 5202020 ,"Parque Bicentenario, Cl. 51 #36-66, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2459273,-75.5566562
117,Museo Filatélico,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Sanitario

Restaurante
    Menores

Ideal para ir con niños",4.7,101.0,,Museo,Accesible con silla de ruedas,,,Comuna La Candelaria Museos,(604) 5767409 ,"C. 50 #50 - 21, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2493616,-75.5682057
118,Casa de Encuentro Museo de Antioquia,"Información  Accesibilidad

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Sanitario",4.7,19.0,,Museo,,,https://www.museodeantioquia.co/el-museo/#/edificaciones/casa-del-encuentro/,Comuna La Candelaria Museos,12513636 ,"Cra. 52ᴬ #29 51ª, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2519659,-75.56958
