,name,desc,score,c_score,price,category,accessibility,schedule,web,search_parameters,phone,address,lat,lon
54,Social Club Academia,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Opciones de servicio

Consumo en el lugar

Entrega a domicilio
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Comida

Comida en el bar

Lugar para bailar

Vino
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se requieren reservas

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Estacionamiento

Hay suficiente espacio

Estacionamiento pagado",4.7,1328.0,$$,Discoteca,Accesible con silla de ruedas,"6 pm.,6 .",http://socialclubacademia.com/,Comuna Guayabal Discotecas,301 7010701 ,"Calle 12 sur #48-01 Rotonda Interior Local 102, Medellín, Antioquia",6.1949944,-75.5796297
55,Industry Club Medellín,"Información  Accesibilidad

Estacionamiento accesible para personas en silla de ruedas
    Aspectos destacados

Buenos cócteles

Música en vivo

Presentaciones en vivo
    Qué ofrece

Alcohol

Bebidas en hora feliz

Bebidas fuertes

Cerveza

Cócteles

Lugar para bailar

Vino
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de débito

Tarjetas de crédito
    Estacionamiento

Hay suficiente espacio",3.9,209.0,$$,Club nocturno,,"9 pm.,6 .",http://facebook.com/industryclubmedellin,Comuna Guayabal Discotecas,302 8452365 ,"Cl. 26a #43f72, El Poblado, Medellín, El Poblado, Medellín, Antioquia",6.2267869,-75.5713971
56,SWEET ISLAND DISCO BAR,"Información  Opciones de servicio

Consumo en el lugar

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Comida
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos",4.7,22.0,,Discoteca,,,,Comuna Guayabal Discotecas,301 4205662 ,"Av. 33 #75 C-80, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.239137,-75.5957788
57,Bunker Urban Club,"Información  Opciones de servicio

Consumo en el lugar

Entrega a domicilio
    Aspectos destacados

Buenos cócteles
    Qué ofrece

Alcohol

Bebidas fuertes

Cerveza

Cócteles

Comida
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas",4.9,20.0,,Discoteca,,,https://www.instagram.com/bunkerurbanclub?igsh=MWsxeDV3ZTVodmppMg==,Comuna Guayabal Discotecas,320 5079125 ,"Av. 33 #75c-31, Medellín, Belén, Medellín, Antioquia",6.2387803,-75.5954785
58,Discoteca Prizma,"Información  Accesibilidad

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Entrega a domicilio

Para llevar
    Aspectos destacados

Buenos cócteles

Música en vivo

Presentaciones en vivo
    Qué ofrece

Alcohol

Bebidas en hora feliz

Bebidas fuertes

Cerveza

Cócteles

Lugar para bailar
    Servicios

Sanitario
    Ambiente

Agradable

Informal
    Público usual

Grupos
    Planificación

Se aceptan reservas
    Pagos

Tarjetas de crédito

Tarjetas de débito",4.3,238.0,,Discoteca,,,http://www.instagram.com/lachismosaurbana,Comuna Guayabal Discotecas,311 6252334 ,"Cl 10 #41-43 Piso 2, El Poblado, Medellín, El Poblado, Medellín, Antioquia",6.2099265,-75.5691577
59,Cinemas Procinal Terminal del Sur,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Qué ofrece

Comida
    Servicios

Restaurante
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.3,974.0,,Cine,Accesible con silla de ruedas,"3 pm.,6 .",http://www.terminaldelsur.com/,Comuna Guayabal Cines,43059701 ,"Entrada A La CL8B #8B-91, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2159528,-75.5868726
60,SeeSaw Studios,"Información  Menores

Ideal para ir con niños",,,,Cine,,,,Comuna Guayabal Cines,,"Cra. 65 B #4-10, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2121767,-75.5874401
61,Procinal Las Américas,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Qué ofrece

Comida
    Servicios

Restaurante
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.5,1571.0,,Cine,Accesible con silla de ruedas,,http://www.procinal.com/,Comuna Guayabal Cines,44442244 ,"Dg. 75B #2A-120, Medellín, Belén, Medellín, Antioquia",6.2145832,-75.5963458
62,Cinemas Procinal,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Aspectos destacados

Películas 3D
    Qué ofrece

Comida
    Servicios

Restaurante
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.3,3731.0,,Cine,Accesible con silla de ruedas,"3 pm.,6 .",http://www.procinal.com/,Comuna Guayabal Cines,44442244 ,"Cra. 48 #20-34, El Poblado, Medellín, El Poblado, Medellín, Antioquia",6.2148421,-75.5762811
63,Cinemark Arkadia,"Información  Cadena de cines, algunos con varias salas, graderías y kiosco de autoservicio para venta de entradas.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Qué ofrece

Comida
    Servicios

Restaurante
    Pagos

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.6,1885.0,,Cine,Accesible con silla de ruedas,,,Comuna Guayabal Cines,,"Cra. 70 #1-19, Medellín, Belén, Medellín, Antioquia",6.2124261,-75.5949002
64,Teatro Títeres Y Música Carantoña,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Aspectos destacados

Presentaciones en vivo
    Servicios

Sanitario

Restaurante
    Público usual

Recomendable para ir en familia
    Menores

Ideal para ir con niños",4.6,320.0,,Teatro,Accesible con silla de ruedas,,http://wwww.carantona.com.co/,Comuna Guayabal Teatros,316 2534548 ,"Cra. 75 #24 - 47, Medellín, Belén, Medellín, Antioquia",6.2268521,-75.5958833
65,Temmis teatro de mujeres,"Información  Menores

Ideal para ir con niños",,,,Teatro,,,https://saldemar948.wixsite.com/temmis,Comuna Guayabal Teatros,300 3059527 ,"Calle 23 7685 Belén, Medellín, Antioquia",6.2262065,-75.5977342
66,Teatro William Álvarez Vélez,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Restaurante
    Menores

Ideal para ir con niños",4.7,97.0,,Teatro,Accesible con silla de ruedas,,,Comuna Guayabal Teatros,,"Cra. 76 #S/N, Medellín, Belén, Medellín, Antioquia",6.2238617,-75.5981063
67,Teatro de la Universidad de Medellín,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Restaurante
    Pagos

Tarjetas de crédito",4.7,7671.0,,Teatro,Accesible con silla de ruedas,,,Comuna Guayabal Teatros,43405202 ,"Cra. 87 #30-65, Medellín, Belén, Medellín, Antioquia",6.2328567,-75.6100576
68,Teatro Musical de Colombia,"Información  Accesibilidad

Estacionamiento accesible para personas en silla de ruedas

Bucle magnético de asistencia

Espacio accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Información proporcionada por la empresa

Se identifica como mujer empresaria
    Aspectos destacados

Presentaciones en vivo
    Servicios

Sanitario

Sanitarios unisex

Wi-Fi

Tiene Wi-Fi gratis
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Recomendable para ir en familia
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de débito
    Menores

Ideal para ir con niños",4.7,50.0,,Teatro,,,http://www.teatromusicaldecolombia.com/,Comuna Guayabal Teatros,324 2137919 ,"Diagonal 47A, sobre la, Av. Las Vegas #16a Sur-04, Medellín, Antioquia Av. Las Vegas, Sector, Medellín, Antioquia",6.1900423,-75.5801074
69,Teatro al aire libre Carlos Vieco,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Aspectos destacados

Presentaciones en vivo
    Servicios

Sanitario

Restaurante
    Menores

Ideal para ir con niños",4.7,334.0,,Teatro,Accesible con silla de ruedas,,,Comuna Guayabal Teatros,,"Cerro Nutibara, Cl. 30A #55-64 Int. 1185, Medellín, Antioquia",6.2375495,-75.5791318
70,Teatro Laureles Centro de Eventos,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños",4.8,768.0,,Teatro,Accesible con silla de ruedas,"9 .,6 pm.",https://instagram.com/teatro.laureles?utm_source=ig_profile_share&igshid=1l19uu0x6cev3,Comuna Guayabal Teatros,44798002 ,"Transversal 39B, Cq. 2 #46, Medellín, Antioquia",6.2429188,-75.5930113
71,Fundación Casa Teatro del Poblado,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Servicios en el lugar
    Servicios

Restaurante
    Menores

Ideal para ir con niños",4.7,1763.0,,Teatro,Accesible con silla de ruedas,"12 pm.,6 .",http://www.casateatroelpoblado.com/,Comuna Guayabal Teatros,43211100 ,"Cra. 47B #17 b sur 30, El Poblado, Medellín, El Poblado, Medellín, Antioquia",6.1880244,-75.5806973
72,Corporacion Artistica La Polilla,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños",4.6,587.0,,Teatro,Accesible con silla de ruedas,,https://www.lapolilla.org/,Comuna Guayabal Teatros,(604) 2015197 ,"Cl. 23 #76-85, Medellín, Belén, Medellín, Antioquia",6.2262177,-75.5977364
73,Teatro Pablo Tobón Uribe,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Aspectos destacados

Presentaciones en vivo
    Servicios

Restaurante
    Pagos

Cheques

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Ideal para ir con niños",4.7,10286.0,,Teatro,Accesible con silla de ruedas,,https://www.teatropablotobon.com/,Comuna Guayabal Teatros,(604) 2397500 ,"Cra. 40 #51-24, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2475553,-75.5593819
74,Jardín Infantil Buen Comienzo La Colina,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas",3.3,10.0,,Jardín de infancia,Accesible con silla de ruedas,,https://www.medellin.edu.co/estudiantes/buen-comienzo/jardines-infantiles-buen-comienzo/,Comuna Guayabal Jardines,(604) 2852538 ,"Cra. 52 #10 sur 10, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.1994974,-75.5893003
75,JARDIN INFANTIL CHIKY AVENTURAS,"Reseñas
5
4
3
2
1
5,0
1 reseña
  
Escribir una reseña
  

Ordenar",5.0,1.0,,Centro de educación preescolar,,,http://mipreescolar.com/,Comuna Guayabal Jardines,301 7573129 ,"Cl. 12b Sur ## 52 a 101, Medellín, Antioquia",6.1969313,-75.5914286
76,Centro Infantil Casita de Ilusiones,"Información  Accesibilidad

Estacionamiento accesible para personas en silla de ruedas",4.3,6.0,,Centro de educación preescolar,,,,Comuna Guayabal Jardines,312 7035134 ,"Cl. 12B Sur #52a70 #52a- a, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.1970271,-75.5912044
77,Hogar Infantil el Rebaño,,,,,Centro de educación preescolar,,,,Comuna Guayabal Jardines,01-800-0918080 ,"Cra. 65C #25-73, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2271429,-75.5855196
78,Jardin Infantil Jean Piajet,"Reseñas
5
4
3
2
1
3,2
6 reseñas
  
Escribir una reseña
  

Ordenar",3.2,6.0,,Escuela,,,http://mipreescolar.com/,Comuna Guayabal Jardines,316 3445505 ,"Vivendas del Sur, Itagüi, Medellín, Antioquia",6.1927436,-75.5974003
79,Jardín infantil Chiquillos de la Colina,"Reseñas
5
4
3
2
1
5,0
5 reseñas
  
Escribir una reseña
  

Ordenar",5.0,5.0,,Escuela,,,,Comuna Guayabal Jardines,44182554 ,"Cl. 19 #43g-137 a 43g-1, Medellín, Antioquia",6.2220297,-75.5734422
80,Preescolar La Casita del Saber,"Reseñas
5
4
3
2
1
4,0
4 reseñas
  
Escribir una reseña
  

Ordenar",4.0,4.0,,Centro de educación preescolar,,,,Comuna Guayabal Jardines,42655523 ,"Cl 20 #57-82, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2225149,-75.5830431
81,Casa Museo Santa Fe (Parque Zoológico),"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Sanitario
    Menores

Ideal para ir con niños",4.4,419.0,,Museo,Accesible con silla de ruedas,,,Comuna Guayabal Museos,(604) 3228281 ,"Cra. 52 #63, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2228517,-75.5805295
82,Archivo Metrosalud Guayabal,"Información  Servicios

Sanitario

Restaurante",,,,Museo,,,,Comuna Guayabal Museos,,"Cl. 9 Sur #52-95 a 52-75, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2011841,-75.5892141
83,Tumba Aburráes La Colinita,"Información  Servicios

Restaurante
    Menores

Ideal para ir con niños",5.0,1.0,,Museo arqueológico,,,https://patrimoniomedellin.gov.co/wp-content/uploads/2016/08/LosAburraes.pdf,Comuna Guayabal Museos,,"Cl. 10 Sur #54-92, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2008881,-75.593484
84,Asesorias Contables Y Tributarias Ltda,"Información  Servicios

Sanitario

Restaurante",,,,Museo,,,,Comuna Guayabal Museos,,"Cl. 5 Sur #53 65, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2052439,-75.5875745
85,Museo de Arte Moderno de Medellín,"Información  Museo de arte moderno con una colección permanente y exposiciones rotativas, además de una gran sala de cine.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Servicios en el lugar
    Servicios

Restaurante

Sanitario
    Menores

Ideal para ir con niños",4.7,11539.0,,Museo,Accesible con silla de ruedas,,http://www.elmamm.org/,Comuna Guayabal Museos,(604) 4442622 ,"Cra. 44 #19a-100, El Poblado, Medellín, El Poblado, Medellín, Antioquia",6.2237797,-75.57384
86,Comfenalco Parque Recreacional,"Información  Parque apto para familias con una zona de juegos, piscinas, instalaciones deportivas y un restaurante.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Actividades

Senderismo
    Servicios

Área para patinetas

Cancha de básquetbol

Cancha de voleibol

Columpios

Mesas de pícnic

Sanitario público

Tiene cancha de tenis
    Menores

Área de juegos

Es recomendable para cumpleaños infantiles

Ideal para ir con niños

Rutas de senderismo adecuadas para niños
    Mascotas

Se permiten perros",4.6,6559.0,,Parque,Accesible con silla de ruedas,,http://www.comfenalcoantioquia.com/,Comuna Guayabal Parques temático,42655050 ,"Cl. 25 #52-51, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2256492,-75.5794137
87,Parquesito Infantil HG,"Información  Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños",5.0,1.0,,Parque,,"6 .,6 .",,Comuna Guayabal Parques temático,,"Cl. 11B Sur #56b - 20, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2009729,-75.5962298
88,Parque Infantil San Pablo,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.4,879.0,,Parque,Accesible con silla de ruedas,,,Comuna Guayabal Parques temático,,"Entre Calle 17A y Calle 16A, Cra. 52, Guayabal, Medellín, Antioquia",6.2202737,-75.5804942
89,Aeroparque Juan Pablo II,"Información  Parque acuático con toboganes y piscinas, además de áreas para correr carreras, caminar y andar en bicicleta.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Espacio para guardar equipaje

Restaurante

Sanitario

Wi-Fi

Tiene Wi-Fi gratis
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Recomendable para ir en familia
    Planificación

Se recomienda comprar las entradas con anticipación
    Menores

Área de juegos

Ideal para ir con niños",4.4,14932.0,,Parque acuático,Accesible con silla de ruedas,,http://www.aeroparquejuanpablo.gov.co/,Comuna Guayabal Parques temático,(604) 3401210 ,"Cra. 70 #16, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2200154,-75.5917358
90,Parque Infantil El Morro - Colinita,"Información  Menores

Ideal para ir con niños",,,,Parque,,"6 .,12 .",,Comuna Guayabal Parques temático,,"Cl. 10B Sur #55-2 a 55-28, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2008648,-75.594246
91,Mall Guayabal,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas

Alquiler de sillas de ruedas
    Información proporcionada por la empresa

Se identifica como mujer empresaria
    Opciones de servicio

Compras en tienda
    Servicios

Sanitario

Sanitarios unisex
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de crédito

Tarjetas de débito

Tarjetas de crédito
    Menores

Área de juegos

Sala de lactancia

Tiene cambiadores de pañales
    Estacionamiento

Estacionamiento gratuito

Estacionamiento gratuito en la calle

Garage de stacionamiento gratuito

Servicio de estacionamiento",4.5,1158.0,,Centro comercial,Accesible con silla de ruedas,"12 pm.,6 pm.",http://www.mallguayabal.com/,Comuna Guayabal Centros comerciales,314 8805792 ,"Cl 29A #52-92, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2287252,-75.5775966
92,Centro Comercial Terminal Sur,"Información  Centro comercial en la estación de autobuses Terminal del Sur, con varias tiendas, restaurantes de comida rápida y cine.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Servicios en el lugar
    Qué ofrece

Juegos de arcade
    Servicios

Sanitario
    Menores

Área de juegos",4.4,19541.0,,Centro comercial,Accesible con silla de ruedas,,https://www.terminaldelsur.com/,Comuna Guayabal Centros comerciales,43611588 ,"Cra. 65 #8B-91, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.216319,-75.586877
93,Mall El Rodeo Centro de Comercio,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas",4.2,396.0,,Centro comercial,Accesible con silla de ruedas,"9 .,6 pm.",,Comuna Guayabal Centros comerciales,42558604 ,"Cl. 6 Sur #52-18, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2050888,-75.5876655
94,Mall Providencia Centro de Comercio,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas",4.3,553.0,,Centro comercial,Accesible con silla de ruedas,"6 .,6 pm.",,Comuna Guayabal Centros comerciales,,"Cra. 52 #7 Sur 51a-21, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2024604,-75.5876116
95,De Moda Outlet,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Servicios en el lugar
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de débito

Tarjetas de crédito",4.5,4886.0,,Centro comercial,Accesible con silla de ruedas,"12 pm.,6 pm.",http://www.demodaoutlet.com/,Comuna Guayabal Centros comerciales,300 3520966 ,"Cl. 16 #55-129, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2193831,-75.5833746
96,Mall de la 10,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas",4.5,672.0,,Centro comercial,Accesible con silla de ruedas,,https://moovitapp.com/index/es-419/transporte_p%C3%BAblico-Mall_R%C3%ADo_10-Medellin-site_31562633-1642,Comuna Guayabal Centros comerciales,,"a 50-185 Calle 10 50-35, Medellín, Antioquia",6.2142328,-75.5812505
97,Centro comercial moda,,,,,Centro comercial,,,,Comuna Guayabal Centros comerciales,,"Cra. 52 #2a-11, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2096424,-75.585113
98,Monterrey,"Reseñas
5
4
3
2
1
3,7
3 reseñas
  
Escribir una reseña
  

Ordenar",3.7,3.0,,Centro comercial,,,,Comuna Guayabal Centros comerciales,,"Cra. 52, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2318433,-75.5781446
99,Centro comercial olaya herrera,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas",4.5,26.0,,Centro comercial,Accesible con silla de ruedas,,,Comuna Guayabal Centros comerciales,,"Cra. 52 #14-30, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2183451,-75.579613
100,BODEGA,"Reseñas
5
4
3
2
1
4,6
48 reseñas
  
Escribir una reseña
  

Ordenar
Todas
productos
6
seguridad
5
industrial
4
calidad
3",4.6,48.0,,Centro comercial,,,https://www.comercialep.com/,Comuna Guayabal Centros comerciales,43222384 ,"Cra. 50FF # 6 sur 61, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.202085,-75.5843977
101,Comfenalco Parque Recreacional,"Información  Parque apto para familias con una zona de juegos, piscinas, instalaciones deportivas y un restaurante.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Actividades

Senderismo
    Servicios

Área para patinetas

Cancha de básquetbol

Cancha de voleibol

Columpios

Mesas de pícnic

Sanitario público

Tiene cancha de tenis
    Menores

Área de juegos

Es recomendable para cumpleaños infantiles

Ideal para ir con niños

Rutas de senderismo adecuadas para niños
    Mascotas

Se permiten perros",4.6,6559.0,,Parque,Accesible con silla de ruedas,,http://www.comfenalcoantioquia.com/,Comuna Guayabal Parques de atracciones,42655050 ,"Cl. 25 #52-51, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2256492,-75.5794137
102,Summit Adventure Park Medellín,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Restaurante

Sanitario
    Planificación

Se recomienda comprar las entradas con anticipación
    Menores

Ideal para ir con niños",4.5,3007.0,,Parque de atracciones,Accesible con silla de ruedas,"12 pm.,9 pm.",https://summitmedellin.com/,Comuna Guayabal Parques de atracciones,317 3931101 ,"Cl 10 #50-267, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2142576,-75.5814364
103,Parque de la Conservación,"Información  Zoológico clásico donde se pueden ver mamíferos, aves y reptiles en sus hábitats, además de concesiones.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Servicios en el lugar
    Menores

Ideal para ir con niños",4.5,15259.0,,Zoo,Accesible con silla de ruedas,,http://www.parquedelaconservacion.com/,Comuna Guayabal Parques de atracciones,300 4137847 ,"Cra. 52 #20-63, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2231751,-75.5802153
104,Parque Infantil San Pablo,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.4,879.0,,Parque,Accesible con silla de ruedas,,,Comuna Guayabal Parques de atracciones,,"Entre Calle 17A y Calle 16A, Cra. 52, Guayabal, Medellín, Antioquia",6.2202737,-75.5804942
105,Parque Cristo Rey,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Área para patinetas

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.3,6248.0,,Parque,Accesible con silla de ruedas,,,Comuna Guayabal Parques de atracciones,,"Cra. 52 #16a33, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2072468,-75.5864069
106,Aeroparque Juan Pablo II,"Información  Parque acuático con toboganes y piscinas, además de áreas para correr carreras, caminar y andar en bicicleta.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Espacio para guardar equipaje

Restaurante

Sanitario

Wi-Fi

Tiene Wi-Fi gratis
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Recomendable para ir en familia
    Planificación

Se recomienda comprar las entradas con anticipación
    Menores

Área de juegos

Ideal para ir con niños",4.4,14932.0,,Parque acuático,Accesible con silla de ruedas,,http://www.aeroparquejuanpablo.gov.co/,Comuna Guayabal Parques acuaticos,(604) 3401210 ,"Cra. 70 #16, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2200154,-75.5917358
107,Chorritos EPM,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Sanitario
    Menores

Ideal para ir con niños",4.7,3.0,,Parque acuático,Accesible con silla de ruedas,"12 .,3 .",,Comuna Guayabal Parques acuaticos,,"Cl. 32 #N° 50-51, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia",6.2336676,-75.5751698
108,Parque de Toboganes,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Actividades

Senderismo
    Servicios

Columpios

Parrilla para barbacoa

Sanitario público

Toboganes
    Menores

Área de juegos

Ideal para ir con niños

Rutas de senderismo adecuadas para niños
    Mascotas

Parque para perros

Se permiten perros",4.5,187.0,,Parque,Accesible con silla de ruedas,,,Comuna Guayabal Parques acuaticos,,"Medellín, Belén, Medellín, Antioquia",6.2379811,-75.580506
109,Acuaparque Ditaires,"Información  Parque acuático grande con sauna, piscina de olas, toboganes, zona para niños y canchas de deportes.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Restaurante

Sanitario
    Público usual

Recomendable para ir en familia
    Menores

Ideal para ir con niños",4.4,5879.0,,Parque acuático,Accesible con silla de ruedas,,https://www.comfenalcoantioquia.com.co/personas/sedes/acuaparque-ditaires/,Comuna Guayabal Parques acuaticos,(604) 4443635 ,"Cl. 36 #59-69, Pilsen, Itagüi, Antioquia",6.169487,-75.6281441
110,Comfenalco Parque Recreacional,"Información  Parque apto para familias con una zona de juegos, piscinas, instalaciones deportivas y un restaurante.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Actividades

Senderismo
    Servicios

Área para patinetas

Cancha de básquetbol

Cancha de voleibol

Columpios

Mesas de pícnic

Sanitario público

Tiene cancha de tenis
    Menores

Área de juegos

Es recomendable para cumpleaños infantiles

Ideal para ir con niños

Rutas de senderismo adecuadas para niños
    Mascotas

Se permiten perros",4.6,6559.0,,Parque,Accesible con silla de ruedas,,http://www.comfenalcoantioquia.com/,Comuna Guayabal Parques acuaticos,42655050 ,"Cl. 25 #52-51, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2256492,-75.5794137
